CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.02.05;Transações com Partes Relacionadas;1729.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06;Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06;Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.02;Outras Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.02;Outras Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02;Passivo Não Circulante;169144.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02;Passivo Não Circulante;431979.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01;Empréstimos e Financiamentos;168529.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01;Empréstimos e Financiamentos;404815.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.01;Empréstimos e Financiamentos;168529.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.01;Empréstimos e Financiamentos;254554.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.01.01;Em Moeda Nacional;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.01.01;Em Moeda Nacional;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.02;Debêntures;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.02;Debêntures;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.03;Financiamento por Arrendamento;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.03;Financiamento por Arrendamento;150261.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02;Outras Obrigações;615.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02;Outras Obrigações;27164.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.01.02;Débitos com Controladas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.01.02;Débitos com Controladas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02;Outros;615.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02;Outros;27164.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02.03;Operações com derivativos;0.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02.03;Operações com derivativos;1462.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02.04;Provisão para demandas judiciais;615.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02.04;Provisão para demandas judiciais;574.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02.05;Outros passivos;0.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02.05;Outros passivos;25128.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.03;Tributos Diferidos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.03;Tributos Diferidos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04;Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.04;Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04.01.01;Provisões Fiscais;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.04.01.01;Provisões Fiscais;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04.02;Outras Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.04.02;Outras Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.06.01;Lucros a Apropriar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.06.01;Lucros a Apropriar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.06.02;Receitas a Apropriar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.06.02;Receitas a Apropriar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.03;Patrimônio Líquido;880533.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.03;Patrimônio Líquido;1121569.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.03.01;Capital Social Realizado;584224.0000000000;S
